comp,post_bugs,size,complexity,prior_changes,change_churn,prior_bugs,total,minor,major,ownership,entropy,review_rate,review_churn_rate,voters,minor_voters,major_voters,voter_ownership,self_reviews,too_quick,little_discussion,median_revspeed,mean_revspeed,median_discussion,mean_discussion,minor_wrote_no_major_revd,minor_wrote_no_owner_revd,median_voterscore,mean_voterscore,actors,minor_actors,major_actors,actor_ownership,owner_more_author,median_maxexp,mean_maxexp,median_minexp,mean_minexp,subsystem,DataClass,TraditionBreaker,SchizophrenicClass,GodClass,GodModule,SchizophrenicModule,DataModule,FeatureEnvy,DataClumps,SiblingDuplication,InternalDuplication,ExternalDuplication,MessageChains
qtbase.examples/sql/relationaltablemodel,0,48,0.104166669,4,18,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,1,1,0,0,10,0,10,1,0,1,1,0.666666667,0.694444444,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/sql/sqlbrowser,0,520,0.178846154,8,481,0,6,0,6,0.375,0.98845311,1,1,17,0,17,1,2,4,1,109.3673429,324.7499929,0.005177798,0.007880893,1,1,0,0.027777778,24,0,24,1,0,1,1,0.733333333,0.802622959,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/sql/sqlwidgetmapper,0,128,0.046875001,4,54,0,2,0,2,0.75,1,1,1,4,0,4,1,0,4,1,1.542347737,2.924167408,0.0001489,0.000113615,1,1,0,0,10,0,10,1,0,1,1,0.666666667,0.694444444,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/sql/tablemodel,0,30,0.133333336,4,18,0,2,0,2,0.75,1,1,1,4,0,4,1,1,4,1,1.542347737,2.924167408,0.0001489,0.000113615,1,1,0,0,10,0,10,1,0,1,1,0.666666667,0.694444444,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/threads/mandelbrot,0,324,0.160493827,6,124,1,4,0,4,0.5,1,1,1,6,0,6,1,2,4,1,5.757022751,211.4164571,0.000150474,0.009425337,1,1,0,0,16,0,16,1,0,1,1,0.666666667,0.793028322,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/threads/queuedcustomtype,0,265,0.109433963,5,128,0,3,0,3,0.6,0.98845311,1,1,4,0,4,1,4,4,1,2.929594464,816.9301077,0.000149432,0.004852797,1,1,0,0,14,0,14,1,0,1,1,0.666666667,0.755208333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/threads/semaphores,0,47,0.106382981,4,18,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,1,1,0,0,10,0,10,1,0,1,1,0.666666667,0.694444444,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/threads/waitconditions,0,65,0.13846154,4,18,0,2,0,2,0.75,1,1,1,4,0,4,1,3,4,1,1.542347737,2.924167408,0.0001489,0.000113615,1,1,0,0,10,0,10,1,0,1,1,0.666666667,0.694444444,qtbase,0,0,0,0,0,0,0,2,0,0,0,0,0
qtbase.examples/tools/contiguouscache,0,65,0.246153847,5,57,0,3,0,3,0.6,0.979766761,1,1,5,0,5,1,2,5,1,0.233599242,2.386053775,0.000148368,0.00011286,0,0,0,0,10,0,10,1,0,1,1,0.666666667,0.722222222,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/tools/customtype,0,68,0.147058825,5,56,0,2,0,2,0.8,1,1,1,7,0,7,1,3,4,1,2.929594464,724.8193339,0.000149432,0.020090892,0,0,0,0,11,0,11,1,0,1,1,0.666666667,0.718827789,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/tools/customtypesending,0,97,0.113402063,6,94,0,3,0,3,0.666666667,0.985634345,1,1,8,0,8,1,2,5,1,1.581596853,604.0550448,0.0001489,0.016760717,0,0,0,0,13,0,13,1,0,1,1,0.666666667,0.758995248,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/touch/dials,0,12,0.083333341,4,18,0,2,0,2,0.75,1,1,1,4,0,4,1,1,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/touch/fingerpaint,1,307,0.120521173,7,102,1,5,0,5,0.428571429,1,1,1,9,0,9,1,1,4,1,8.584451039,5553.404477,0.000151515,0.100064923,0,0,0,0,19,0,19,0.9,0,1,0.942857143,0.666666667,0.697936508,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/touch/knobs,0,54,0.129629631,5,56,0,3,0,3,0.6,0.979766761,1,1,7,0,7,1,1,4,1,2.929594464,15.28377837,0.000149432,0.011202003,0,0,0,0,11,0,11,1,0,1,1,0.666666667,0.698412698,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/touch/pinchzoom,0,182,0.181318682,5,94,0,3,0,3,0.6,0.984718479,1,1,7,0,7,1,2,4,1,2.929594464,15.28377837,0.000149432,0.011202003,0,0,0,0,14,0,14,1,0,1,1,0.666666667,0.723639456,qtbase,0,0,0,0,0,0,0,0,0,0,0,1,0
qtbase.examples/widgets/animation/animatedtiles,0,165,0.115151516,2,268,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/animation/appchooser,0,100,0.120000001,2,185,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,11,0,11,1,0,1,1,0.733333333,0.752083333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/animation/easing,0,209,0.114832536,3,476,0,3,0,3,0.333333333,0.992983092,1,1,8,0,8,1,0,2,0,0.260353054,177.7447682,1.43E-05,0.015879494,0,0,0,0,16,0,16,1,0,1,1,0.8,0.801666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/animation/moveblocks,0,210,0.076190477,2,333,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/animation/states,0,210,0.028571429,2,297,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/animation/stickman,0,690,0.133333333,4,1708,0,4,0,4,0.25,0.995988293,1,1,11,0,11,1,0,2,0,168.091401,183.7591815,0.005109187,0.005845353,0,0,0,0.0625,18,0,18,1,0,1,1,0.8375,0.823411901,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/animation/sub-attaq,3,1409,0.124201561,3,4607,0,3,0,3,0.333333333,0.997076599,1,1,9,0,9,1,0,2,0,0.260353054,112.0701084,1.43E-05,0.003407839,0,0,0,0.111111111,18,0,18,1,0,1,1,0.858333333,0.83125,qtbase,2,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/desktop/screenshot,0,151,0.125827815,3,417,0,3,0,3,0.333333333,0.994070985,1,1,5,0,5,1,0,2,0,0.260353054,48.51831645,1.43E-05,0.002038999,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/desktop/systray,0,228,0.078947369,4,525,1,4,0,4,0.25,0.992084784,1,1,6,0,6,1,0,2,0,18.24731938,45.44730876,0.003055927,0.008672106,0,0,0,0,12,0,12,1,0,1,1,0.8,0.826666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/dialogs/classwizard,0,393,0.083969466,3,687,1,3,0,3,0.333333333,1,1,1,5,0,5,1,0,2,0,0.260353054,20.06565569,1.43E-05,0.030309509,0,0,0,0,13,0,13,1,0,1,1,0.8,0.801666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/dialogs/configdialog,0,185,0.048648649,3,513,1,3,0,3,0.333333333,1,1,1,5,0,5,1,1,2,0,0.260353054,1566.130572,1.43E-05,0.002502138,0,0,0,0,10,0,10,1,0,1,1,0.8,0.821054422,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/dialogs/extension,0,78,0.03846154,2,281,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/dialogs/findfiles,0,186,0.129032259,2,424,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,13,0,13,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/dialogs/licensewizard,1,314,0.095541402,3,629,1,3,0,3,0.333333333,1,1,1,5,0,5,1,0,2,0,0.260353054,20.06565569,1.43E-05,0.030309509,0,0,0,0,12,0,12,1,0,1,1,0.8,0.806666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/dialogs/sipdialog,0,68,0.11764706,2,273,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,11,0,11,1,0,1,1,0.733333333,0.752083333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/dialogs/standarddialogs,0,422,0.090047394,3,672,1,3,0,3,0.333333333,1,1,1,5,0,5,1,0,2,0,0.260353054,20.06565569,1.43E-05,0.030309509,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/dialogs/tabdialog,0,153,0.078431373,3,398,0,3,0,3,0.333333333,0.991624464,1,1,9,0,9,1,0,2,0,0.260353054,112.0701084,1.43E-05,0.003407839,0,0,0,0.111111111,15,0,15,1,0,1,1,0.8,0.814166667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/dialogs/trivialwizard,0,57,0.0877193,3,150,1,3,0,3,0.333333333,1,1,1,5,0,5,1,0,2,0,0.260353054,20.06565569,1.43E-05,0.030309509,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/draganddrop/draggableicons,0,126,0.11904762,3,339,0,3,0,3,0.333333333,1,1,1,5,0,5,1,0,2,0,0.260353054,48.51831645,1.43E-05,0.002038999,0,0,0,0,13,0,13,1,0,1,1,0.8,0.801666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/draganddrop/draggabletext,0,135,0.148148149,3,458,0,3,0,3,0.333333333,1,1,1,5,0,5,1,0,2,0,0.260353054,48.51831645,1.43E-05,0.002038999,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/draganddrop/dropsite,0,174,0.120689656,3,545,0,3,0,3,0.333333333,0.994342399,1,1,5,0,5,1,0,2,0,0.260353054,48.51831645,1.43E-05,0.002038999,0,0,0,0,13,0,13,1,0,1,1,0.8,0.801666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/draganddrop/fridgemagnets,0,187,0.13368984,3,567,0,3,0,3,0.333333333,1,1,1,5,0,5,1,0,2,0,0.260353054,48.51831645,1.43E-05,0.002038999,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/draganddrop/puzzle,0,362,0.140883978,4,906,0,4,0,4,0.25,0.994312799,1,1,10,0,10,1,0,2,0,72.76371311,120.3693496,0.003055927,0.00408027,0,0,0,0.0625,14,0,14,1,0,1,1,0.8,0.814166667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/effects/blurpicker,0,158,0.126582279,2,485,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/effects/fademessage,0,93,0.075268818,2,289,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/effects/lighting,0,100,0.090000001,2,300,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/anchorlayout,0,63,0.031746033,3,150,0,3,0,3,0.333333333,1,1,1,5,0,5,1,0,3,0,0.260353054,0.779685323,1.43E-05,0.000634225,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/basicgraphicslayouts,0,123,0.089430895,3,494,0,3,0,3,0.333333333,1,1,1,5,0,5,1,0,3,0,0.260353054,0.779685323,1.43E-05,0.000634225,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/boxes,0,2318,0.165660052,4,4403,0,4,0,4,0.25,0.995186399,1,1,12,0,12,1,1,3,0,2.803580339,85.38928319,0.000104517,0.002604565,0,0,0,0.0625,19,0,19,1,0,1,1,0.8375,0.822309548,qtbase,3,0,0,1,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/boxes/3rdparty,0,125,0.136000001,1,247,0,1,0,1,1,1,1,1,2,0,2,1,0,1,0,0.260353054,0.260353054,1.43E-05,1.43E-05,0,0,0,0,3,0,3,1,1,1,1,0.8,0.8,qtbase,1,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/chip,2,444,0.112612613,5,1259,1,5,0,5,0.2,0.996278105,1,1,11,0,11,1,0,3,0,2.051179794,289.959301,0.001883239,0.012421351,0,0,0,0.04,23,0,23,1,0,1,1,0.9,0.871759259,qtbase,0,0,0,0,0,0,0,0,0,1,0,0,0
qtbase.examples/widgets/graphicsview/collidingmice,0,143,0.188811189,3,401,0,3,0,3,0.333333333,0.991624464,1,1,5,0,5,1,0,3,0,0.260353054,0.779685323,1.43E-05,0.000634225,0,0,0,0,13,0,13,1,0,1,1,0.8,0.801666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/diagramscene,0,996,0.120481928,5,2232,0,5,0,5,0.2,0.997964468,1,1,13,0,13,1,0,4,0,2.051179794,69.17105099,0.001883239,0.027421351,0,0,0,0.04,17,0,17,1,0,1,1,0.86875,0.845138889,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/dragdroprobot,0,363,0.110192838,2,786,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,11,0,11,1,0,1,1,0.733333333,0.752083333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/elasticnodes,0,425,0.143529412,4,1026,1,4,0,4,0.25,1,1,1,6,0,6,1,0,3,0,1.155766424,278.468514,0.000948766,0.012975669,0,0,0,0,15,0,15,1,0,1,1,0.8375,0.834722222,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/embeddeddialogs,0,234,0.196581197,4,783,0,4,0,4,0.25,0.997232763,1,1,10,0,10,1,0,3,0,1.155766424,84.56537624,0.000948766,0.003026689,0,0,0,0.0625,17,0,17,1,0,1,1,0.8375,0.824305556,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/flowlayout,0,209,0.153110048,3,543,0,3,0,3,0.333333333,1,1,1,5,0,5,1,0,3,0,0.260353054,0.779685323,1.43E-05,0.000634225,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/padnavigator,1,359,0.075208914,4,1057,0,4,0,4,0.25,0.996059336,1,1,10,0,10,1,0,3,0,1.155766424,84.56537624,0.000948766,0.003026689,0,0,0,0.0625,17,0,17,1,0,1,1,0.86875,0.845138889,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/simpleanchorlayout,0,58,0.05172414,3,151,0,3,0,3,0.333333333,1,1,1,5,0,5,1,0,3,0,0.260353054,0.779685323,1.43E-05,0.000634225,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/weatheranchorlayout,0,171,0.087719299,3,360,0,3,0,3,0.333333333,1,1,1,5,0,5,1,0,3,0,0.260353054,0.779685323,1.43E-05,0.000634225,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/addressbook,0,450,0.133333334,3,1416,0,3,0,3,0.333333333,1,1,1,5,0,5,1,1,2,1,0.260353054,46.87764887,1.43E-05,0.002353896,0,0,0,0,13,0,13,1,0,1,1,0.8,0.801666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/basicsortfiltermodel,0,171,0.064327486,3,382,0,3,0,3,0.333333333,0.994070985,1,1,5,0,5,1,0,3,0,0.185810811,0.157895662,1.43E-05,0.000456929,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/chart,0,546,0.184981685,4,1296,0,4,0,4,0.25,0.99306604,1,1,5,0,5,1,1,3,0,0.223081933,1018.356889,0.000682822,0.006295078,0,0,0,0,11,0,11,1,0,1,1,0.8,0.826666667,qtbase,0,0,0,1,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/coloreditorfactory,0,87,0.11494253,2,409,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/combowidgetmapper,0,109,0.055045872,3,311,0,3,0,3,0.333333333,0.991624464,1,1,5,0,5,1,0,3,0,0.185810811,0.157895662,1.43E-05,0.000456929,0,0,0,0,13,0,13,1,0,1,1,0.8,0.801666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/customsortfiltermodel,0,227,0.083700441,3,609,0,3,0,3,0.333333333,0.996938112,1,1,5,0,5,1,0,3,0,0.185810811,0.157895662,1.43E-05,0.000456929,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/dirview,0,15,0.066666673,3,78,0,3,0,3,0.333333333,1,1,1,5,0,5,1,0,3,0,0.185810811,0.157895662,1.43E-05,0.000456929,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/editabletreemodel,0,429,0.198135198,5,1075,0,5,0,5,0.2,0.997144443,1,1,10,0,10,1,0,3,0,0.260353054,116.7104772,0.001351351,0.010648307,0,0,0,0.04,15,0,15,1,0,1,1,0.86875,0.838076742,qtbase,0,0,0,0,0,0,0,0,0,1,0,0,0
qtbase.examples/widgets/itemviews/fetchmore,0,117,0.136752137,3,463,0,3,0,3,0.333333333,1,1,1,5,0,5,1,0,3,0,0.185810811,0.157895662,1.43E-05,0.000456929,0,0,0,0,13,0,13,1,0,1,1,0.8,0.801666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/frozencolumn,0,126,0.142857144,3,456,0,3,0,3,0.333333333,1,1,1,5,0,5,1,0,3,0,0.185810811,0.157895662,1.43E-05,0.000456929,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/interview,0,156,0.211538462,4,520,0,4,0,4,0.25,0.996048035,1,1,5,0,5,1,0,3,0,0.223081933,61.90748425,0.000682822,0.010759363,0,0,0,0,11,0,11,1,0,1,1,0.8,0.81819209,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/pixelator,1,274,0.120437957,4,863,1,4,0,4,0.25,0.998254015,1,1,6,0,6,1,0,3,0,0.223081933,6.326234246,0.000682822,0.00867603,0,0,0,0,17,0,17,1,0,1,1,0.875,0.829761905,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/puzzle,0,437,0.155606408,5,1008,0,5,0,5,0.2,0.997003006,1,1,10,0,10,1,0,3,0,0.260353054,116.7104772,0.001351351,0.010648307,0,0,0,0.04,15,0,15,1,0,1,1,0.86875,0.838076742,qtbase,0,0,0,0,0,0,0,0,1,1,0,0,0
qtbase.examples/widgets/itemviews/simpledommodel,0,227,0.189427313,6,765,0,6,0,6,0.166666667,0.993086451,1,1,10,0,10,1,1,3,0,123.7083015,776.0843758,0.005777716,0.012841843,0,0,0,0.027777778,16,0,16,1,0,1,1,0.9375,0.861208636,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/simpletreemodel,0,204,0.200980393,5,623,0,5,0,5,0.2,0.992542906,1,1,10,0,10,1,0,3,0,0.260353054,116.7104772,0.001351351,0.010648307,0,0,0,0.04,15,0,15,1,0,1,1,0.86875,0.838076742,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/simplewidgetmapper,0,100,0.060000001,3,323,0,3,0,3,0.333333333,1,1,1,5,0,5,1,0,3,0,0.185810811,0.157895662,1.43E-05,0.000456929,0,0,0,0,13,0,13,1,0,1,1,0.8,0.801666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/spinboxdelegate,0,66,0.121212123,4,315,0,4,0,4,0.25,0.997074788,1,1,9,0,9,1,1,3,0,0.223081933,8773.055922,0.000682822,0.036056982,0,0,0,0,15,0,15,1,0,1,1,0.8,0.826666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/spreadsheet,1,758,0.126649077,3,1868,0,3,0,3,0.333333333,0.995859088,1,1,5,0,5,1,0,3,0,0.185810811,0.157895662,1.43E-05,0.000456929,0,0,0,0,15,0,15,1,0,1,1,0.8375,0.818055556,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/stardelegate,0,240,0.1625,3,744,0,3,0,3,0.333333333,0.995355968,1,1,9,0,9,1,0,2,0,0.260353054,112.0701084,1.43E-05,0.003407839,0,0,0,0.111111111,12,0,12,1,0,1,1,0.733333333,0.767708333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/layouts/basiclayouts,0,110,0.081818183,3,337,0,3,0,3,0.333333333,0.994070985,1,1,5,0,5,1,0,3,0,0.260353054,3.490303963,1.43E-05,0.010423145,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/layouts/borderlayout,0,207,0.169082126,4,554,0,4,0,4,0.25,0.99306604,1,1,10,0,10,1,0,3,0,5.221694384,86.59834022,0.005109187,0.010368379,0,0,0,0.0625,14,0,14,1,0,1,1,0.8,0.814166667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/layouts/dynamiclayouts,0,137,0.094890512,3,350,0,3,0,3,0.333333333,0.991135617,1,1,5,0,5,1,0,3,0,0.260353054,3.490303963,1.43E-05,0.010423145,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/layouts/flowlayout,0,179,0.167597766,4,532,0,4,0,4,0.25,0.988602992,1,1,10,0,10,1,0,3,0,5.221694384,86.59834022,0.005109187,0.010368379,0,0,0,0.0625,14,0,14,1,0,1,1,0.8,0.814166667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/mainwindows/application,0,284,0.116197183,3,596,0,3,0,3,0.333333333,0.994070985,1,1,5,0,5,1,0,2,0,0.260353054,14.17929206,1.43E-05,0.0098104,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.767708333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/mainwindows/dockwidgets,0,290,0.089655173,3,536,1,3,0,3,0.333333333,1,1,1,5,0,5,1,0,2,0,0.260353054,8.373042058,1.43E-05,0.01111759,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.758333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/mainwindows/mainwindow,0,1387,0.132660418,3,2484,0,3,0,3,0.333333333,0.995355968,1,1,9,0,9,1,0,2,0,0.260353054,112.0701084,1.43E-05,0.003407839,0,0,0,0.111111111,12,0,12,1,0,1,1,0.733333333,0.767708333,qtbase,0,0,0,0,0,0,0,0,0,0,0,2,0
qtbase.examples/widgets/mainwindows/mdi,0,502,0.121513944,3,901,0,3,0,3,0.333333333,0.993734375,1,1,5,0,5,1,0,2,0,0.260353054,14.17929206,1.43E-05,0.0098104,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.767708333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/mainwindows/menus,0,318,0.078616352,2,581,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.143938087,0.143938087,9.72E-06,9.72E-06,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/mainwindows/recentfiles,0,221,0.126696833,3,438,0,3,0,3,0.333333333,0.991135617,1,1,5,0,5,1,0,2,0,0.260353054,14.17929206,1.43E-05,0.0098104,0,0,0,0,10,0,10,1,0,1,1,0.733333333,0.767708333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
